"Notes"	"State"	"State Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2001"	"2001"	71	12488445	0.6
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2002"	"2002"	79	12525556	0.6
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2003"	"2003"	63	12556006	0.5
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2004"	"2004"	74	12589773	0.6
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2005"	"2005"	96	12609903	0.8
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2006"	"2006"	107	12643955	0.8
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2007"	"2007"	144	12695866	1.1
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2008"	"2008"	178	12747038	1.4
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2009"	"2009"	195	12796778	1.5
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2010"	"2010"	175	12830632	1.4
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2011"	"2011"	165	12869257	1.3
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2012"	"2012"	175	12875255	1.4
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2013"	"2013"	185	12882135	1.4
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2014"	"2014"	253	12880580	2.0
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2015"	"2015"	271	12859995	2.1
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2016"	"2016"	378	12801539	3.0
	"Illinois"	"17"	"Other opioids"	"T40.2"	"2017"	"2017"	494	12802023	3.9
	"Illinois"	"17"	"Methadone"	"T40.3"	"1999"	"1999"	29	12359020	0.2
	"Illinois"	"17"	"Methadone"	"T40.3"	"2000"	"2000"	56	12419293	0.5
	"Illinois"	"17"	"Methadone"	"T40.3"	"2001"	"2001"	52	12488445	0.4
	"Illinois"	"17"	"Methadone"	"T40.3"	"2002"	"2002"	68	12525556	0.5
	"Illinois"	"17"	"Methadone"	"T40.3"	"2003"	"2003"	64	12556006	0.5
	"Illinois"	"17"	"Methadone"	"T40.3"	"2004"	"2004"	69	12589773	0.5
	"Illinois"	"17"	"Methadone"	"T40.3"	"2005"	"2005"	81	12609903	0.6
	"Illinois"	"17"	"Methadone"	"T40.3"	"2006"	"2006"	91	12643955	0.7
	"Illinois"	"17"	"Methadone"	"T40.3"	"2007"	"2007"	98	12695866	0.8
	"Illinois"	"17"	"Methadone"	"T40.3"	"2008"	"2008"	83	12747038	0.7
	"Illinois"	"17"	"Methadone"	"T40.3"	"2009"	"2009"	88	12796778	0.7
	"Illinois"	"17"	"Methadone"	"T40.3"	"2010"	"2010"	79	12830632	0.6
	"Illinois"	"17"	"Methadone"	"T40.3"	"2011"	"2011"	84	12869257	0.7
	"Illinois"	"17"	"Methadone"	"T40.3"	"2012"	"2012"	105	12875255	0.8
	"Illinois"	"17"	"Methadone"	"T40.3"	"2013"	"2013"	92	12882135	0.7
	"Illinois"	"17"	"Methadone"	"T40.3"	"2014"	"2014"	106	12880580	0.8
	"Illinois"	"17"	"Methadone"	"T40.3"	"2015"	"2015"	99	12859995	0.8
	"Illinois"	"17"	"Methadone"	"T40.3"	"2016"	"2016"	123	12801539	1.0
	"Illinois"	"17"	"Methadone"	"T40.3"	"2017"	"2017"	155	12802023	1.2
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"1999"	"1999"	25	12359020	0.2
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2000"	"2000"	24	12419293	0.2
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2001"	"2001"	34	12488445	0.3
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2002"	"2002"	40	12525556	0.3
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2003"	"2003"	32	12556006	0.3
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2004"	"2004"	38	12589773	0.3
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2005"	"2005"	59	12609903	0.5
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2006"	"2006"	375	12643955	3.0
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2007"	"2007"	101	12695866	0.8
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2008"	"2008"	83	12747038	0.7
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	111	12796778	0.9
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	115	12830632	0.9
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	86	12869257	0.7
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2012"	"2012"	84	12875255	0.7
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2013"	"2013"	87	12882135	0.7
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2014"	"2014"	127	12880580	1.0
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2015"	"2015"	278	12859995	2.2
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2016"	"2016"	907	12801539	7.1
	"Illinois"	"17"	"Other synthetic narcotics"	"T40.4"	"2017"	"2017"	1251	12802023	9.8
	"Indiana"	"18"	"Heroin"	"T40.1"	"1999"	"1999"	Suppressed	6044969	Suppressed
	"Indiana"	"18"	"Heroin"	"T40.1"	"2000"	"2000"	Suppressed	6080485	Suppressed
	"Indiana"	"18"	"Heroin"	"T40.1"	"2001"	"2001"	Suppressed	6127760	Suppressed
	"Indiana"	"18"	"Heroin"	"T40.1"	"2002"	"2002"	Suppressed	6155967	Suppressed
	"Indiana"	"18"	"Heroin"	"T40.1"	"2003"	"2003"	Suppressed	6196638	Suppressed
	"Indiana"	"18"	"Heroin"	"T40.1"	"2004"	"2004"	Suppressed	6233007	Suppressed
	"Indiana"	"18"	"Heroin"	"T40.1"	"2005"	"2005"	15	6278616	Unreliable
	"Indiana"	"18"	"Heroin"	"T40.1"	"2006"	"2006"	Suppressed	6332669	Suppressed
	"Indiana"	"18"	"Heroin"	"T40.1"	"2007"	"2007"	18	6379599	Unreliable
	"Indiana"	"18"	"Heroin"	"T40.1"	"2008"	"2008"	56	6424806	0.9
	"Indiana"	"18"	"Heroin"	"T40.1"	"2009"	"2009"	63	6459325	1.0
	"Indiana"	"18"	"Heroin"	"T40.1"	"2010"	"2010"	56	6483802	0.9
	"Indiana"	"18"	"Heroin"	"T40.1"	"2011"	"2011"	68	6516922	1.0
	"Indiana"	"18"	"Heroin"	"T40.1"	"2012"	"2012"	114	6537334	1.7
	"Indiana"	"18"	"Heroin"	"T40.1"	"2013"	"2013"	160	6570902	2.4
	"Indiana"	"18"	"Heroin"	"T40.1"	"2014"	"2014"	173	6596855	2.6
	"Indiana"	"18"	"Heroin"	"T40.1"	"2015"	"2015"	240	6619680	3.6
	"Indiana"	"18"	"Heroin"	"T40.1"	"2016"	"2016"	297	6633053	4.5
	"Indiana"	"18"	"Heroin"	"T40.1"	"2017"	"2017"	327	6666818	4.9
	"Indiana"	"18"	"Other opioids"	"T40.2"	"1999"	"1999"	16	6044969	Unreliable
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2000"	"2000"	14	6080485	Unreliable
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2001"	"2001"	28	6127760	0.5
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2002"	"2002"	25	6155967	0.4
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2003"	"2003"	40	6196638	0.6
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2004"	"2004"	50	6233007	0.8
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2005"	"2005"	59	6278616	0.9
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2006"	"2006"	49	6332669	0.8
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2007"	"2007"	81	6379599	1.3
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2008"	"2008"	109	6424806	1.7
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2009"	"2009"	148	6459325	2.3
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2010"	"2010"	140	6483802	2.2
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2011"	"2011"	173	6516922	2.7
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2012"	"2012"	136	6537334	2.1
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2013"	"2013"	111	6570902	1.7
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2014"	"2014"	149	6596855	2.3
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2015"	"2015"	146	6619680	2.2
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2016"	"2016"	231	6633053	3.5
	"Indiana"	"18"	"Other opioids"	"T40.2"	"2017"	"2017"	390	6666818	5.8
	"Indiana"	"18"	"Methadone"	"T40.3"	"1999"	"1999"	Suppressed	6044969	Suppressed
	"Indiana"	"18"	"Methadone"	"T40.3"	"2000"	"2000"	Suppressed	6080485	Suppressed
	"Indiana"	"18"	"Methadone"	"T40.3"	"2001"	"2001"	13	6127760	Unreliable
	"Indiana"	"18"	"Methadone"	"T40.3"	"2002"	"2002"	20	6155967	0.3
	"Indiana"	"18"	"Methadone"	"T40.3"	"2003"	"2003"	45	6196638	0.7
	"Indiana"	"18"	"Methadone"	"T40.3"	"2004"	"2004"	33	6233007	0.5
	"Indiana"	"18"	"Methadone"	"T40.3"	"2005"	"2005"	51	6278616	0.8
	"Indiana"	"18"	"Methadone"	"T40.3"	"2006"	"2006"	49	6332669	0.8
	"Indiana"	"18"	"Methadone"	"T40.3"	"2007"	"2007"	79	6379599	1.2
	"Indiana"	"18"	"Methadone"	"T40.3"	"2008"	"2008"	84	6424806	1.3
	"Indiana"	"18"	"Methadone"	"T40.3"	"2009"	"2009"	80	6459325	1.2
	"Indiana"	"18"	"Methadone"	"T40.3"	"2010"	"2010"	62	6483802	1.0
	"Indiana"	"18"	"Methadone"	"T40.3"	"2011"	"2011"	57	6516922	0.9
	"Indiana"	"18"	"Methadone"	"T40.3"	"2012"	"2012"	46	6537334	0.7
	"Indiana"	"18"	"Methadone"	"T40.3"	"2013"	"2013"	34	6570902	0.5
	"Indiana"	"18"	"Methadone"	"T40.3"	"2014"	"2014"	37	6596855	0.6
	"Indiana"	"18"	"Methadone"	"T40.3"	"2015"	"2015"	36	6619680	0.5
	"Indiana"	"18"	"Methadone"	"T40.3"	"2016"	"2016"	34	6633053	0.5
	"Indiana"	"18"	"Methadone"	"T40.3"	"2017"	"2017"	49	6666818	0.7
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"1999"	"1999"	Suppressed	6044969	Suppressed
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2000"	"2000"	12	6080485	Unreliable
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2001"	"2001"	12	6127760	Unreliable
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2002"	"2002"	Suppressed	6155967	Suppressed
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2003"	"2003"	26	6196638	0.4
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2004"	"2004"	25	6233007	0.4
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2005"	"2005"	26	6278616	0.4
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2006"	"2006"	48	6332669	0.8
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2007"	"2007"	51	6379599	0.8
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2008"	"2008"	54	6424806	0.8
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	64	6459325	1.0
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	49	6483802	0.8
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	40	6516922	0.6
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2012"	"2012"	43	6537334	0.7
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2013"	"2013"	34	6570902	0.5
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2014"	"2014"	83	6596855	1.3
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2015"	"2015"	120	6619680	1.8
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2016"	"2016"	304	6633053	4.6
	"Indiana"	"18"	"Other synthetic narcotics"	"T40.4"	"2017"	"2017"	649	6666818	9.7
	"Iowa"	"19"	"Heroin"	"T40.1"	"1999"	"1999"	Suppressed	2917634	Suppressed
	"Iowa"	"19"	"Heroin"	"T40.1"	"2000"	"2000"	Suppressed	2926324	Suppressed
	"Iowa"	"19"	"Heroin"	"T40.1"	"2001"	"2001"	Suppressed	2931997	Suppressed
	"Iowa"	"19"	"Heroin"	"T40.1"	"2002"	"2002"	Suppressed	2934234	Suppressed
	"Iowa"	"19"	"Heroin"	"T40.1"	"2003"	"2003"	Suppressed	2941999	Suppressed
	"Iowa"	"19"	"Heroin"	"T40.1"	"2004"	"2004"	Suppressed	2953635	Suppressed
	"Iowa"	"19"	"Heroin"	"T40.1"	"2005"	"2005"	Suppressed	2964454	Suppressed
	"Iowa"	"19"	"Heroin"	"T40.1"	"2006"	"2006"	Suppressed	2982644	Suppressed
	"Iowa"	"19"	"Heroin"	"T40.1"	"2007"	"2007"	Suppressed	2999212	Suppressed
	"Iowa"	"19"	"Heroin"	"T40.1"	"2008"	"2008"	10	3016734	Unreliable
	"Iowa"	"19"	"Heroin"	"T40.1"	"2009"	"2009"	Suppressed	3032870	Suppressed
	"Iowa"	"19"	"Heroin"	"T40.1"	"2010"	"2010"	Suppressed	3046355	Suppressed
	"Iowa"	"19"	"Heroin"	"T40.1"	"2011"	"2011"	14	3062309	Unreliable
	"Iowa"	"19"	"Heroin"	"T40.1"	"2012"	"2012"	14	3074186	Unreliable
	"Iowa"	"19"	"Heroin"	"T40.1"	"2013"	"2013"	31	3090416	1.0
	"Iowa"	"19"	"Heroin"	"T40.1"	"2014"	"2014"	37	3107126	1.2
	"Iowa"	"19"	"Heroin"	"T40.1"	"2015"	"2015"	45	3123899	1.4
	"Iowa"	"19"	"Heroin"	"T40.1"	"2016"	"2016"	47	3134693	1.5
	"Iowa"	"19"	"Heroin"	"T40.1"	"2017"	"2017"	61	3145711	1.9
	"Iowa"	"19"	"Other opioids"	"T40.2"	"1999"	"1999"	Suppressed	2917634	Suppressed
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2000"	"2000"	Suppressed	2926324	Suppressed
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2001"	"2001"	15	2931997	Unreliable
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2002"	"2002"	17	2934234	Unreliable
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2003"	"2003"	15	2941999	Unreliable
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2004"	"2004"	34	2953635	1.2
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2005"	"2005"	33	2964454	1.1
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2006"	"2006"	51	2982644	1.7
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2007"	"2007"	53	2999212	1.8
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2008"	"2008"	78	3016734	2.6
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2009"	"2009"	83	3032870	2.7
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2010"	"2010"	75	3046355	2.5
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2011"	"2011"	88	3062309	2.9
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2012"	"2012"	100	3074186	3.3
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2013"	"2013"	106	3090416	3.4
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2014"	"2014"	81	3107126	2.6
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2015"	"2015"	75	3123899	2.4
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2016"	"2016"	82	3134693	2.6
	"Iowa"	"19"	"Other opioids"	"T40.2"	"2017"	"2017"	95	3145711	3.0
	"Iowa"	"19"	"Methadone"	"T40.3"	"1999"	"1999"	Suppressed	2917634	Suppressed
	"Iowa"	"19"	"Methadone"	"T40.3"	"2000"	"2000"	Suppressed	2926324	Suppressed
	"Iowa"	"19"	"Methadone"	"T40.3"	"2001"	"2001"	Suppressed	2931997	Suppressed
	"Iowa"	"19"	"Methadone"	"T40.3"	"2002"	"2002"	Suppressed	2934234	Suppressed
	"Iowa"	"19"	"Methadone"	"T40.3"	"2003"	"2003"	Suppressed	2941999	Suppressed
	"Iowa"	"19"	"Methadone"	"T40.3"	"2004"	"2004"	12	2953635	Unreliable
	"Iowa"	"19"	"Methadone"	"T40.3"	"2005"	"2005"	21	2964454	0.7
	"Iowa"	"19"	"Methadone"	"T40.3"	"2006"	"2006"	22	2982644	0.7
	"Iowa"	"19"	"Methadone"	"T40.3"	"2007"	"2007"	37	2999212	1.2
	"Iowa"	"19"	"Methadone"	"T40.3"	"2008"	"2008"	27	3016734	0.9
	"Iowa"	"19"	"Methadone"	"T40.3"	"2009"	"2009"	31	3032870	1.0
	"Iowa"	"19"	"Methadone"	"T40.3"	"2010"	"2010"	39	3046355	1.3
	"Iowa"	"19"	"Methadone"	"T40.3"	"2011"	"2011"	37	3062309	1.2
	"Iowa"	"19"	"Methadone"	"T40.3"	"2012"	"2012"	41	3074186	1.3
	"Iowa"	"19"	"Methadone"	"T40.3"	"2013"	"2013"	24	3090416	0.8
	"Iowa"	"19"	"Methadone"	"T40.3"	"2014"	"2014"	16	3107126	Unreliable
	"Iowa"	"19"	"Methadone"	"T40.3"	"2015"	"2015"	24	3123899	0.8
	"Iowa"	"19"	"Methadone"	"T40.3"	"2016"	"2016"	13	3134693	Unreliable
	"Iowa"	"19"	"Methadone"	"T40.3"	"2017"	"2017"	16	3145711	Unreliable
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"1999"	"1999"	Suppressed	2917634	Suppressed
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2000"	"2000"	Suppressed	2926324	Suppressed
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2001"	"2001"	Suppressed	2931997	Suppressed
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2002"	"2002"	10	2934234	Unreliable
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2003"	"2003"	12	2941999	Unreliable
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2004"	"2004"	13	2953635	Unreliable
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2005"	"2005"	Suppressed	2964454	Suppressed
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2006"	"2006"	16	2982644	Unreliable
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2007"	"2007"	18	2999212	Unreliable
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2008"	"2008"	25	3016734	0.8
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	35	3032870	1.2
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	43	3046355	1.4
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	29	3062309	0.9
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2012"	"2012"	36	3074186	1.2
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2013"	"2013"	32	3090416	1.0
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2014"	"2014"	29	3107126	0.9
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2015"	"2015"	44	3123899	1.4
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2016"	"2016"	58	3134693	1.9
	"Iowa"	"19"	"Other synthetic narcotics"	"T40.4"	"2017"	"2017"	92	3145711	2.9
	"Kansas"	"20"	"Heroin"	"T40.1"	"1999"	"1999"	Suppressed	2678338	Suppressed
	"Kansas"	"20"	"Heroin"	"T40.1"	"2000"	"2000"	Suppressed	2688418	Suppressed
	"Kansas"	"20"	"Heroin"	"T40.1"	"2001"	"2001"	Suppressed	2702162	Suppressed
	"Kansas"	"20"	"Heroin"	"T40.1"	"2002"	"2002"	Suppressed	2713535	Suppressed
	"Kansas"	"20"	"Heroin"	"T40.1"	"2003"	"2003"	Suppressed	2723004	Suppressed
	"Kansas"	"20"	"Heroin"	"T40.1"	"2004"	"2004"	Suppressed	2734373	Suppressed
	"Kansas"	"20"	"Heroin"	"T40.1"	"2005"	"2005"	Suppressed	2745299	Suppressed
	"Kansas"	"20"	"Heroin"	"T40.1"	"2006"	"2006"	Suppressed	2762931	Suppressed
	"Kansas"	"20"	"Heroin"	"T40.1"	"2007"	"2007"	Suppressed	2783785	Suppressed
	"Kansas"	"20"	"Heroin"	"T40.1"	"2008"	"2008"	Suppressed	2808076	Suppressed
	"Kansas"	"20"	"Heroin"	"T40.1"	"2009"	"2009"	11	2832704	Unreliable
	"Kansas"	"20"	"Heroin"	"T40.1"	"2010"	"2010"	Suppressed	2853118	Suppressed
	"Kansas"	"20"	"Heroin"	"T40.1"	"2011"	"2011"	Suppressed	2871238	Suppressed
	"Kansas"	"20"	"Heroin"	"T40.1"	"2012"	"2012"	16	2885905	Unreliable
	"Kansas"	"20"	"Heroin"	"T40.1"	"2013"	"2013"	12	2893957	Unreliable
	"Kansas"	"20"	"Heroin"	"T40.1"	"2014"	"2014"	19	2904021	Unreliable
	"Kansas"	"20"	"Heroin"	"T40.1"	"2015"	"2015"	21	2911641	0.7
	"Kansas"	"20"	"Heroin"	"T40.1"	"2016"	"2016"	32	2907289	1.1
	"Kansas"	"20"	"Heroin"	"T40.1"	"2017"	"2017"	25	2913123	0.9
	"Kansas"	"20"	"Other opioids"	"T40.2"	"1999"	"1999"	10	2678338	Unreliable
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2000"	"2000"	Suppressed	2688418	Suppressed
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2001"	"2001"	22	2702162	0.8
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2002"	"2002"	40	2713535	1.5
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2003"	"2003"	39	2723004	1.4
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2004"	"2004"	59	2734373	2.2
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2005"	"2005"	52	2745299	1.9
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2006"	"2006"	62	2762931	2.2
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2007"	"2007"	57	2783785	2.0
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2008"	"2008"	48	2808076	1.7
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2009"	"2009"	60	2832704	2.1
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2010"	"2010"	52	2853118	1.8
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2011"	"2011"	70	2871238	2.4
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2012"	"2012"	88	2885905	3.0
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2013"	"2013"	88	2893957	3.0
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2014"	"2014"	91	2904021	3.1
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2015"	"2015"	74	2911641	2.5
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2016"	"2016"	83	2907289	2.9
	"Kansas"	"20"	"Other opioids"	"T40.2"	"2017"	"2017"	74	2913123	2.5
	"Kansas"	"20"	"Methadone"	"T40.3"	"1999"	"1999"	Suppressed	2678338	Suppressed
	"Kansas"	"20"	"Methadone"	"T40.3"	"2000"	"2000"	Suppressed	2688418	Suppressed
	"Kansas"	"20"	"Methadone"	"T40.3"	"2001"	"2001"	Suppressed	2702162	Suppressed
	"Kansas"	"20"	"Methadone"	"T40.3"	"2002"	"2002"	24	2713535	0.9
	"Kansas"	"20"	"Methadone"	"T40.3"	"2003"	"2003"	22	2723004	0.8
	"Kansas"	"20"	"Methadone"	"T40.3"	"2004"	"2004"	33	2734373	1.2
	"Kansas"	"20"	"Methadone"	"T40.3"	"2005"	"2005"	45	2745299	1.6
	"Kansas"	"20"	"Methadone"	"T40.3"	"2006"	"2006"	44	2762931	1.6
	"Kansas"	"20"	"Methadone"	"T40.3"	"2007"	"2007"	45	2783785	1.6
	"Kansas"	"20"	"Methadone"	"T40.3"	"2008"	"2008"	22	2808076	0.8
	"Kansas"	"20"	"Methadone"	"T40.3"	"2009"	"2009"	45	2832704	1.6
	"Kansas"	"20"	"Methadone"	"T40.3"	"2010"	"2010"	27	2853118	0.9
	"Kansas"	"20"	"Methadone"	"T40.3"	"2011"	"2011"	27	2871238	0.9
	"Kansas"	"20"	"Methadone"	"T40.3"	"2012"	"2012"	33	2885905	1.1
	"Kansas"	"20"	"Methadone"	"T40.3"	"2013"	"2013"	30	2893957	1.0
	"Kansas"	"20"	"Methadone"	"T40.3"	"2014"	"2014"	34	2904021	1.2
	"Kansas"	"20"	"Methadone"	"T40.3"	"2015"	"2015"	26	2911641	0.9
	"Kansas"	"20"	"Methadone"	"T40.3"	"2016"	"2016"	10	2907289	Unreliable
	"Kansas"	"20"	"Methadone"	"T40.3"	"2017"	"2017"	17	2913123	Unreliable
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"1999"	"1999"	Suppressed	2678338	Suppressed
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2000"	"2000"	Suppressed	2688418	Suppressed
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2001"	"2001"	11	2702162	Unreliable
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2002"	"2002"	18	2713535	Unreliable
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2003"	"2003"	Suppressed	2723004	Suppressed
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2004"	"2004"	22	2734373	0.8
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2005"	"2005"	17	2745299	Unreliable
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2006"	"2006"	19	2762931	Unreliable
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2007"	"2007"	19	2783785	Unreliable
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2008"	"2008"	18	2808076	Unreliable
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	35	2832704	1.2
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	18	2853118	Unreliable
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	23	2871238	0.8
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2012"	"2012"	44	2885905	1.5
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2013"	"2013"	37	2893957	1.3
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2014"	"2014"	39	2904021	1.3
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2015"	"2015"	36	2911641	1.2
	"Kansas"	"20"	"Other synthetic narcotics"	"T40.4"	"2016"	"2016"	27	2907289	0.9
